company,bspl,name,val,val_before,business,yeartime,ratio,financialstatements_id
금양,IS,중단영업손익,0,0,화학,2021,0,277
금양,IS,당기순이익,208183933,-4095629805,화학,2021,0.0008907,277
금양,BS,현금성자산,12534734627,14240809456,화학,2021,0.053628932,277
금양,BS,금융자산,56529759847,21511508460,화학,2021,0.241858384,277
금양,BS,재고자산,30230490609,9643217452,화학,2021,0.129338912,277
금양,BS,유형자산,45250268093,29898404516,화학,2021,0.193599916,277
금양,BS,무형자산,878671,300878671,화학,2021,3.76E-06,277
금양,BS,투자주식,78609536257,77546166644,화학,2021,0.33632507,277
금양,BS,기타자산,13156386166,5821117485,화학,2021,0.056288622,277
금양,BS,자산총계,2.34E+11,1.60E+11,화학,2021,1,277
금양,BS,금융부채,1.47E+11,75458241224,화학,2021,0.628878298,277
금양,BS,기타부채,1007738802,750187058,화학,2021,0.004311536,277
금양,BS,충당부채,2524580194,1996470953,화학,2021,0.010801229,277
금양,BS,부채총계,1.75E+11,1.14E+11,화학,2021,0.747102418,277
금양,CF,영업활동현금흐름,-41422728455,6371409315,화학,2021,-0.177224071,277
금양,CF,투자활동현금흐름,-20885215655,-1707987290,화학,2021,-0.089355846,277
금양,CF,재무활동현금흐름,60602877254,-9548327041,화학,2021,0.259284915,277
금호건설,IS,매출액,2.06E+12,1.83E+12,건설,2021,1.186070659,278
금호건설,IS,매출원가,-1.89E+12,-1.70E+12,건설,2021,-1.08377935,278
금호건설,IS,판관비,-79847153394,-68962689208,건설,2021,-0.045872713,278
금호건설,IS,영업외손익,8977665163,-17632058445,건설,2021,0.005157727,278
금호건설,IS,금융손익,2643785214,2573989985,건설,2021,0.001518872,278
금호건설,IS,법인세비용,39656835804,-2634856432,건설,2021,0.022783112,278
금호건설,IS,중단영업손익,0,0,건설,2021,0,278
금호건설,IS,당기순이익,1.49E+11,44152345665,건설,2021,0.085878307,278
금호건설,BS,현금성자산,2.13E+11,1.04E+11,건설,2021,0.122358021,278
금호건설,BS,금융자산,1.04E+12,8.64E+11,건설,2021,0.596679826,278
금호건설,BS,재고자산,2.76E+11,1.65E+11,건설,2021,0.15849594,278
금호건설,BS,유형자산,36612714214,38382321960,건설,2021,0.021034244,278
금호건설,BS,무형자산,11730545882,12130598005,건설,2021,0.006739275,278
금호건설,BS,투자주식,38473736718,37573736718,건설,2021,0.022103414,278
금호건설,BS,기타자산,1.26E+11,1.59E+11,건설,2021,0.07258928,278
금호건설,BS,자산총계,1.74E+12,1.38E+12,건설,2021,1,278
금호건설,BS,금융부채,5.41E+11,5.23E+11,건설,2021,0.310709055,278
금호건설,BS,기타부채,3.75E+11,3.04E+11,건설,2021,0.215200364,278
금호건설,BS,충당부채,1.61E+11,1.54E+11,건설,2021,0.092564645,278
금호건설,BS,부채총계,1.08E+12,9.80E+11,건설,2021,0.618474064,278
금호건설,CF,영업활동현금흐름,1.79E+11,1.04E+11,건설,2021,0.102944698,278
금호건설,CF,투자활동현금흐름,-30578448538,-8464294391,건설,2021,-0.017567519,278
금호건설,CF,재무활동현금흐름,-39803735362,-67537886458,건설,2021,-0.022867507,278
금호석유,IS,매출액,5.50E+12,3.49E+12,화학,2021,1.183383373,279
금호석유,IS,매출원가,-3.96E+12,-2.81E+12,화학,2021,-0.851879097,279
금호석유,IS,판관비,-1.98E+11,-1.65E+11,화학,2021,-0.042657722,279
금호석유,IS,영업외손익,27680677134,69829303408,화학,2021,0.005954403,279
금호석유,IS,금융손익,-14242286663,-19787846127,화학,2021,-0.003063665,279
금호석유,IS,법인세비용,-3.69E+11,-1.54E+11,화학,2021,-0.079426157,279
금호석유,IS,중단영업손익,0,23327500441,화학,2021,0,279
금호석유,IS,당기순이익,9.87E+11,4.34E+11,화학,2021,0.212311135,279
금호석유,BS,현금성자산,4.78E+11,3.50E+11,화학,2021,0.102839913,279
금호석유,BS,금융자산,1.28E+12,6.74E+11,화학,2021,0.275316179,279
금호석유,BS,재고자산,4.58E+11,4.07E+11,화학,2021,0.098606781,279
금호석유,BS,유형자산,1.61E+12,1.57E+12,화학,2021,0.346300973,279
금호석유,BS,무형자산,16129059081,11535425538,화학,2021,0.003469529,279
금호석유,BS,투자주식,7.80E+11,4.23E+11,화학,2021,0.167874863,279
금호석유,BS,기타자산,25994837168,20034846324,화학,2021,0.005591762,279
금호석유,BS,자산총계,4.65E+12,3.45E+12,화학,2021,1,279
금호석유,BS,금융부채,1.07E+12,1.35E+12,화학,2021,0.229955104,279
금호석유,BS,기타부채,98919452160,13775021865,화학,2021,0.02127861,279
금호석유,BS,충당부채,3727888542,28553315563,화학,2021,0.000801908,279
금호석유,BS,부채총계,1.57E+12,1.32E+12,화학,2021,0.337811081,279
금호석유,CF,영업활동현금흐름,1.14E+12,5.79E+11,화학,2021,0.246292152,279
금호석유,CF,투자활동현금흐름,-9.13E+11,-64022829593,화학,2021,-0.196473004,279
금호석유,CF,재무활동현금흐름,-1.06E+11,-2.27E+11,화학,2021,-0.022823961,279
금호에이치티,IS,매출액,1.97E+11,1.81E+11,자동차부품,2021,0.470349648,280
금호에이치티,IS,매출원가,-1.85E+11,-1.77E+11,자동차부품,2021,-0.439874567,280
금호에이치티,IS,판관비,-18585760829,-8236134282,자동차부품,2021,-0.044304536,280
금호에이치티,IS,영업외손익,-17801865995,-2937491948,자동차부품,2021,-0.042435896,280
금호에이치티,IS,금융손익,-5309004583,-1744777169,자동차부품,2021,-0.012655548,280
금호에이치티,IS,법인세비용,-419335772,-1465301042,자동차부품,2021,-0.000999608,280
금호에이치티,IS,중단영업손익,0,0,자동차부품,2021,0,280
금호에이치티,IS,당기순이익,-29331665284,-10619830712,자동차부품,2021,-0.069920508,280
금호에이치티,BS,현금성자산,74740784312,59780293033,자동차부품,2021,0.178166277,280
금호에이치티,BS,금융자산,48159272334,93484874641,자동차부품,2021,0.114801555,280
금호에이치티,BS,재고자산,31060669439,24739863029,자동차부품,2021,0.074042089,280
금호에이치티,BS,유형자산,39540270250,40506694803,자동차부품,2021,0.09425567,280
금호에이치티,BS,무형자산,69756335449,0,자동차부품,2021,0.166284401,280
금호에이치티,BS,투자주식,94073440464,97438072233,자동차부품,2021,0.224251254,280
금호에이치티,BS,기타자산,26332495339,29409328991,자동차부품,2021,0.062771119,280
금호에이치티,BS,자산총계,4.20E+11,3.33E+11,자동차부품,2021,1,280
금호에이치티,BS,금융부채,90917774425,1.12E+11,자동차부품,2021,0.216728811,280
금호에이치티,BS,기타부채,4836636943,4777689016,자동차부품,2021,0.011529523,280
금호에이치티,BS,충당부채,1753010025,0,자동차부품,2021,0.004178806,280
금호에이치티,BS,부채총계,86963208812,1.07E+11,자동차부품,2021,0.20730196,280
금호에이치티,CF,영업활동현금흐름,-1903427966,15821334850,자동차부품,2021,-0.004537371,280
금호에이치티,CF,투자활동현금흐름,23895622694,-36137433596,자동차부품,2021,0.056962128,280
금호에이치티,CF,재무활동현금흐름,-7088038328,18907740130,자동차부품,2021,-0.016896389,280
금호전기,IS,매출액,40059683352,42992054288,디스플레이장비및부품,2021,0.516729367,281
금호전기,IS,매출원가,-36810806741,-38213840899,디스플레이장비및부품,2021,-0.474822147,281
금호전기,IS,판관비,-17370619502,-19794562358,디스플레이장비및부품,2021,-0.224063409,281
금호전기,IS,영업외손익,2234024751,-3478912515,디스플레이장비및부품,2021,0.028816658,281
금호전기,IS,금융손익,133402229,1687637374,디스플레이장비및부품,2021,0.001720754,281
금호전기,IS,법인세비용,763427513,842518661,디스플레이장비및부품,2021,0.009847442,281
금호전기,IS,중단영업손익,0,0,디스플레이장비및부품,2021,0,281
금호전기,IS,당기순이익,-10990888398,-15965105449,디스플레이장비및부품,2021,-0.141771335,281
금호전기,BS,현금성자산,12422863510,7972904216,디스플레이장비및부품,2021,0.160242365,281
금호전기,BS,금융자산,69561661748,12538760174,디스플레이장비및부품,2021,0.897275026,281
금호전기,BS,재고자산,8083458583,6938808674,디스플레이장비및부품,2021,0.104268434,281
금호전기,BS,유형자산,9702846866,12253178031,디스플레이장비및부품,2021,0.125156903,281
금호전기,BS,무형자산,1156088799,965689081,디스플레이장비및부품,2021,0.014912375,281
금호전기,BS,투자주식,3179559823,1661196626,디스플레이장비및부품,2021,0.041013103,281
금호전기,BS,기타자산,2904418419,5470421780,디스플레이장비및부품,2021,0.037464058,281
금호전기,BS,자산총계,77525462892,46912488724,디스플레이장비및부품,2021,1,281
금호전기,BS,금융부채,63559005875,46447146560,디스플레이장비및부품,2021,0.819846841,281
금호전기,BS,기타부채,442765475,645730750,디스플레이장비및부품,2021,0.005711226,281
금호전기,BS,충당부채,1478775050,2178563750,디스플레이장비및부품,2021,0.019074701,281
금호전기,BS,부채총계,62568949744,44856886279,디스플레이장비및부품,2021,0.807076119,281
금호전기,CF,영업활동현금흐름,-8802848206,-5790531857,디스플레이장비및부품,2021,-0.113547832,281
금호전기,CF,투자활동현금흐름,-26352483120,315218468,디스플레이장비및부품,2021,-0.339920358,281
금호전기,CF,재무활동현금흐름,39604849321,5753847620,디스플레이장비및부품,2021,0.510862468,281
금호타이어,IS,매출액,2.06E+12,1.71E+12,자동차부품,2021,0.80633983,282
금호타이어,IS,매출원가,-1.84E+12,-1.45E+12,자동차부품,2021,-0.719745499,282
금호타이어,IS,판관비,-2.84E+11,-2.65E+11,자동차부품,2021,-0.111411506,282
금호타이어,IS,영업외손익,-11061623599,-3.99E+11,자동차부품,2021,-0.00433202,282
금호타이어,IS,금융손익,0,0,자동차부품,2021,0,282
금호타이어,IS,법인세비용,4387763860,90018681,자동차부품,2021,0.001718363,282
금호타이어,IS,중단영업손익,0,0,자동차부품,2021,0,282
금호타이어,IS,당기순이익,-70043434637,-4.04E+11,자동차부품,2021,-0.027430833,282
금호타이어,BS,현금성자산,1.57E+11,95907992939,자동차부품,2021,0.061576542,282
금호타이어,BS,금융자산,6.85E+11,5.97E+11,자동차부품,2021,0.268436029,282
금호타이어,BS,재고자산,1.82E+11,1.47E+11,자동차부품,2021,0.071098281,282
금호타이어,BS,유형자산,9.77E+11,1.02E+12,자동차부품,2021,0.382534478,282
금호타이어,BS,무형자산,2559291939,2336773887,자동차부품,2021,0.001002285,282
금호타이어,BS,투자주식,3.17E+11,4.20E+11,자동차부품,2021,0.124143747,282
금호타이어,BS,기타자산,2.33E+11,2.81E+11,자동차부품,2021,0.091208638,282
금호타이어,BS,자산총계,2.55E+12,2.57E+12,자동차부품,2021,1,282
금호타이어,BS,금융부채,1.59E+12,1.35E+12,자동차부품,2021,0.621354536,282
금호타이어,BS,기타부채,48478832985,23081135693,자동차부품,2021,0.018985573,282
금호타이어,BS,충당부채,3.24E+11,1.99E+11,자동차부품,2021,0.12700965,282
금호타이어,BS,부채총계,1.89E+12,1.82E+12,자동차부품,2021,0.739552512,282
금호타이어,CF,영업활동현금흐름,-30907428908,2.56E+11,자동차부품,2021,-0.012104154,282
금호타이어,CF,투자활동현금흐름,-3319343797,-2.05E+11,자동차부품,2021,-0.001299941,282
금호타이어,CF,재무활동현금흐름,93333408115,-21584381936,자동차부품,2021,0.036551793,282
금화피에스시,IS,매출액,2.06E+11,2.06E+11,건설,2021,0.748706875,283
금화피에스시,IS,매출원가,-1.76E+11,-1.73E+11,건설,2021,-0.638994357,283
금화피에스시,IS,판관비,-9012010559,-8558411399,건설,2021,-0.032756976,283
금화피에스시,IS,영업외손익,2809178313,3195289894,건설,2021,0.010210839,283
금화피에스시,IS,금융손익,3610533922,1579896645,건설,2021,0.013123617,283
금화피에스시,IS,법인세비용,-5289017709,-7327269218,건설,2021,-0.019224592,283
금화피에스시,IS,중단영업손익,0,0,건설,2021,0,283
금화피에스시,IS,당기순이익,22302494964,21657835164,건설,2021,0.081065405,283
금화피에스시,BS,현금성자산,25929459255,29602918649,건설,2021,0.094248743,283
금화피에스시,BS,금융자산,1.63E+11,1.62E+11,건설,2021,0.59381206,283
금화피에스시,BS,재고자산,0,0,건설,2021,0,283
금화피에스시,BS,유형자산,30034476816,29622903822,건설,2021,0.109169716,283
금화피에스시,BS,무형자산,1917952879,2073032465,건설,2021,0.006971401,283
금화피에스시,BS,투자주식,73862066105,64429316272,건설,2021,0.26847482,283
금화피에스시,BS,기타자산,35713973993,30983610378,건설,2021,0.129813628,283
금화피에스시,BS,자산총계,2.75E+11,2.63E+11,건설,2021,1,283
금화피에스시,BS,금융부채,19489795627,17853806559,건설,2021,0.070841768,283
금화피에스시,BS,기타부채,10095687574,14773787922,건설,2021,0.036695939,283
금화피에스시,BS,충당부채,801417174,634065068,건설,2021,0.002913002,283
금화피에스시,BS,부채총계,22559419063,26152245382,건설,2021,0.081999277,283
기산텔레콤,IS,매출액,18129277406,26787022009,통신장비,2021,0.494662337,284
기산텔레콤,IS,매출원가,-15533175931,-22232641962,통신장비,2021,-0.423826992,284
기산텔레콤,IS,판관비,-5898449400,-5718158361,통신장비,2021,-0.16094082,284
기산텔레콤,IS,영업외손익,6821848,-688069641,통신장비,2021,0.000186136,284
기산텔레콤,IS,금융손익,254759997,256055556,통신장비,2021,0.006951197,284
기산텔레콤,IS,법인세비용,505842941,88739935,통신장비,2021,0.013802064,284
기산텔레콤,IS,중단영업손익,0,0,통신장비,2021,0,284
기산텔레콤,IS,당기순이익,-2534923139,-1507052464,통신장비,2021,-0.069166077,284
기산텔레콤,BS,현금성자산,8542971385,10922602555,통신장비,2021,0.233097332,284
기산텔레콤,BS,금융자산,15467744008,18859938832,통신장비,2021,0.422041664,284
기산텔레콤,BS,재고자산,1469306959,2086885549,통신장비,2021,0.040090446,284
기산텔레콤,BS,유형자산,6268871304,5879309042,통신장비,2021,0.171047884,284
기산텔레콤,BS,무형자산,36379372,37966838,통신장비,2021,0.000992621,284
기산텔레콤,BS,투자주식,7672691844,7564555507,통신장비,2021,0.209351514,284
기산텔레콤,BS,기타자산,136533041,1116836982,통신장비,2021,0.003725342,284
기산텔레콤,BS,자산총계,36649803392,42845627265,통신장비,2021,1,284
기산텔레콤,BS,금융부채,8163479493,11297914983,통신장비,2021,0.222742791,284
기산텔레콤,BS,기타부채,682100182,1226826702,통신장비,2021,0.018611292,284
기산텔레콤,BS,충당부채,313735179,431446001,통신장비,2021,0.008560351,284
기산텔레콤,BS,부채총계,9159314854,12956187686,통신장비,2021,0.249914434,284
기산텔레콤,CF,영업활동현금흐름,-479429464,-2584105709,통신장비,2021,-0.013081365,284
기산텔레콤,CF,투자활동현금흐름,-1194371921,-753813800,통신장비,2021,-0.032588767,284
기산텔레콤,CF,재무활동현금흐름,-764378959,869346065,통신장비,2021,-0.020856291,284
기신정기,IS,매출액,1.16E+11,1.12E+11,기계,2021,0.429585711,285
기신정기,IS,매출원가,-96759467228,-89834549138,기계,2021,-0.357971105,285
기신정기,IS,판관비,-10116547004,-10186194188,기계,2021,-0.037427154,285
기신정기,IS,영업외손익,-292997976,-373276270,기계,2021,-0.001083975,285
기신정기,IS,금융손익,650511405,695878534,기계,2021,0.002406631,285
기신정기,IS,법인세비용,-2106154661,-2425831946,기계,2021,-0.007791925,285
기신정기,IS,중단영업손익,0,0,기계,2021,0,285
기신정기,IS,당기순이익,7492215132,9707444351,기계,2021,0.027718182,285
기신정기,BS,현금성자산,10747455990,31933363331,기계,2021,0.039761264,285
기신정기,BS,금융자산,80923024126,80591283425,기계,2021,0.299382636,285
기신정기,BS,재고자산,28831578876,21300821441,기계,2021,0.106665244,285
기신정기,BS,유형자산,99138676359,87614936972,기계,2021,0.366773222,285
기신정기,BS,무형자산,594029990,594029990,기계,2021,0.002197672,285
기신정기,BS,투자주식,42975899210,39975899210,기계,2021,0.158993539,285
기신정기,BS,기타자산,7088993333,4947295927,기계,2021,0.026226424,285
기신정기,BS,자산총계,2.70E+11,2.67E+11,기계,2021,1,285
기신정기,BS,금융부채,16535708616,15249303471,기계,2021,0.06117547,285
기신정기,BS,기타부채,1946200436,3659906526,기계,2021,0.007200159,285
기신정기,BS,충당부채,0,0,기계,2021,0,285
기신정기,BS,부채총계,18481909052,18909209997,기계,2021,0.068375629,285
기신정기,CF,영업활동현금흐름,1450422312,13853439631,기계,2021,0.005365979,285
기신정기,CF,투자활동현금흐름,-18148616195,-1720099346,기계,2021,-0.067142579,285
기신정기,CF,재무활동현금흐름,-4596282500,-4612220462,기계,2021,-0.017004396,285
까뮤이앤씨,IS,매출액,1.64E+11,1.62E+11,건설,2021,0.83916701,286
까뮤이앤씨,IS,매출원가,-1.54E+11,-1.49E+11,건설,2021,-0.78987611,286
까뮤이앤씨,IS,판관비,-12625591504,-10209730776,건설,2021,-0.064727227,286
까뮤이앤씨,IS,영업외손익,84483550,610264339,건설,2021,0.000433119,286
까뮤이앤씨,IS,금융손익,-889191537,6332945059,건설,2021,-0.004558591,286
까뮤이앤씨,IS,법인세비용,799127184,-558587447,건설,2021,0.00409686,286
까뮤이앤씨,IS,중단영업손익,0,0,건설,2021,0,286
까뮤이앤씨,IS,당기순이익,-3016566535,9202738387,건설,2021,-0.015464938,286
까뮤이앤씨,BS,현금성자산,4166163547,4314985785,건설,2021,0.021358541,286
까뮤이앤씨,BS,금융자산,1.24E+11,1.05E+11,건설,2021,0.633209612,286
까뮤이앤씨,BS,재고자산,3671771089,1432898560,건설,2021,0.018823955,286
까뮤이앤씨,BS,유형자산,54995006446,55627401887,건설,2021,0.281941189,286
까뮤이앤씨,BS,무형자산,877588583,984387540,건설,2021,0.004499106,286
까뮤이앤씨,BS,투자주식,1092873103,750000000,건설,2021,0.005602799,286
까뮤이앤씨,BS,기타자산,28433993888,19896230456,건설,2021,0.145771672,286
까뮤이앤씨,BS,자산총계,1.95E+11,1.66E+11,건설,2021,1,286
까뮤이앤씨,BS,금융부채,1.13E+11,90382372108,건설,2021,0.577985125,286
까뮤이앤씨,BS,기타부채,2449494973,725147413,건설,2021,0.01255775,286
까뮤이앤씨,BS,충당부채,5714797420,8856778264,건설,2021,0.029297874,286
까뮤이앤씨,BS,부채총계,96246050328,83452574818,건설,2021,0.493421632,286
까뮤이앤씨,CF,영업활동현금흐름,-2668352487,-22021729643,건설,2021,-0.01367976,286
까뮤이앤씨,CF,투자활동현금흐름,4198598779,3320500286,건설,2021,0.021524826,286
까뮤이앤씨,CF,재무활동현금흐름,-1679068530,4636223950,건설,2021,-0.008608028,286
까스텔바작,IS,매출액,66813039556,67130253231,"섬유,의류,신발,호화품",2021,0.571396954,287
까스텔바작,IS,매출원가,-32899723124,-26254143605,"섬유,의류,신발,호화품",2021,-0.281364262,287
까스텔바작,IS,판관비,-36875206241,-32908971286,"섬유,의류,신발,호화품",2021,-0.315363298,287
까스텔바작,IS,영업외손익,-1656552314,-3676502504,"섬유,의류,신발,호화품",2021,-0.014167129,287
까스텔바작,IS,금융손익,-307213722,54724203,"섬유,의류,신발,호화품",2021,-0.002627346,287
까스텔바작,IS,법인세비용,329583938,-1693311741,"섬유,의류,신발,호화품",2021,0.00281866,287
까스텔바작,IS,중단영업손익,0,0,"섬유,의류,신발,호화품",2021,0,287
까스텔바작,IS,당기순이익,-4596071907,2652048298,"섬유,의류,신발,호화품",2021,-0.039306421,287
까스텔바작,BS,현금성자산,16801031586,19993468214,"섬유,의류,신발,호화품",2021,0.143685399,287
까스텔바작,BS,금융자산,41633186632,23914970265,"섬유,의류,신발,호화품",2021,0.35605439,287
까스텔바작,BS,재고자산,27844839719,35253112359,"섬유,의류,신발,호화품",2021,0.238134003,287
까스텔바작,BS,유형자산,5083476124,2750634377,"섬유,의류,신발,호화품",2021,0.043474789,287
까스텔바작,BS,무형자산,9694751300,10387788430,"섬유,의류,신발,호화품",2021,0.082911231,287
까스텔바작,BS,투자주식,9361594593,4973587983,"섬유,의류,신발,호화품",2021,0.080062016,287
까스텔바작,BS,기타자산,6510409096,2838124117,"섬유,의류,신발,호화품",2021,0.055678172,287
까스텔바작,BS,자산총계,1.17E+11,1.00E+11,"섬유,의류,신발,호화품",2021,1,287
까스텔바작,BS,금융부채,36897977501,13264906345,"섬유,의류,신발,호화품",2021,0.315558042,287
까스텔바작,BS,기타부채,7050505205,6645442371,"섬유,의류,신발,호화품",2021,0.06029717,287
까스텔바작,BS,충당부채,243650821,235396825,"섬유,의류,신발,호화품",2021,0.002083745,287
까스텔바작,BS,부채총계,44192133527,20145745541,"섬유,의류,신발,호화품",2021,0.377938957,287
까스텔바작,CF,영업활동현금흐름,5413198170,664730024,"섬유,의류,신발,호화품",2021,0.04629463,287
까스텔바작,CF,투자활동현금흐름,-25184420324,-4246848551,"섬유,의류,신발,호화품",2021,-0.215381625,287
까스텔바작,CF,재무활동현금흐름,16578785526,8505513328,"섬유,의류,신발,호화품",2021,0.141784712,287
깨끗한나라,IS,매출액,5.77E+11,5.90E+11,종이와목재,2021,0.988322883,288
깨끗한나라,IS,매출원가,-4.93E+11,-4.73E+11,종이와목재,2021,-0.844242875,288
깨끗한나라,IS,판관비,-82960036273,-79721663155,종이와목재,2021,-0.142175562,288
깨끗한나라,IS,영업외손익,3002606830,1145714627,종이와목재,2021,0.005145819,288
깨끗한나라,IS,금융손익,3170624073,3455486017,종이와목재,2021,0.005433764,288
깨끗한나라,IS,법인세비용,-1158492692,-5641158125,종이와목재,2021,-0.001985406,288
깨끗한나라,IS,중단영업손익,0,0,종이와목재,2021,0,288
깨끗한나라,IS,당기순이익,6125990323,36024781744,종이와목재,2021,0.010498623,288
깨끗한나라,BS,현금성자산,7147771298,4056884027,종이와목재,2021,0.012249734,288
깨끗한나라,BS,금융자산,79271446340,68171493196,종이와목재,2021,0.135854116,288
깨끗한나라,BS,재고자산,45815664945,45912102253,종이와목재,2021,0.078518142,288
깨끗한나라,BS,유형자산,4.40E+11,4.22E+11,종이와목재,2021,0.753279195,288
깨끗한나라,BS,무형자산,5223653588,2433548574,종이와목재,2021,0.008952213,288
깨끗한나라,BS,투자주식,5608885078,5608885078,종이와목재,2021,0.009612416,288
깨끗한나라,BS,기타자산,895202679,2335809374,종이와목재,2021,0.001534184,288
깨끗한나라,BS,자산총계,5.84E+11,5.51E+11,종이와목재,2021,1,288
깨끗한나라,BS,금융부채,3.19E+11,3.00E+11,종이와목재,2021,0.546458877,288
깨끗한나라,BS,기타부채,19449166773,15375481032,종이와목재,2021,0.033331666,288
깨끗한나라,BS,충당부채,15063176939,19769080228,종이와목재,2021,0.025815028,288
깨끗한나라,BS,부채총계,3.64E+11,3.42E+11,종이와목재,2021,0.624241532,288
깨끗한나라,CF,영업활동현금흐름,27131167670,60464245578,종이와목재,2021,0.046496954,288
깨끗한나라,CF,투자활동현금흐름,-48033100847,-33679684005,종이와목재,2021,-0.082318347,288
깨끗한나라,CF,재무활동현금흐름,23998970396,-28374441656,종이와목재,2021,0.041129045,288
나노,IS,매출액,28287744647,39906252181,생명과학도구및서비스,2021,0.285409265,289
나노,IS,매출원가,-27634367114,-36523085984,생명과학도구및서비스,2021,-0.278817011,289
나노,IS,판관비,-4442614035,-2493804518,생명과학도구및서비스,2021,-0.044823765,289
나노,IS,영업외손익,-15595025334,-9335136526,생명과학도구및서비스,2021,-0.157346044,289
나노,IS,금융손익,-10863657411,-482400602,생명과학도구및서비스,2021,-0.109608897,289
나노,IS,법인세비용,-336767454,0,생명과학도구및서비스,2021,-0.003397816,289
나노,IS,중단영업손익,0,0,생명과학도구및서비스,2021,0,289
나노,IS,당기순이익,-30584686701,-8928175449,생명과학도구및서비스,2021,-0.308584267,289
나노,BS,현금성자산,29949806381,9124810625,생명과학도구및서비스,2021,0.302178641,289
나노,BS,금융자산,36972157240,33516775904,생명과학도구및서비스,2021,0.373030666,289
나노,BS,재고자산,3071890526,5004132244,생명과학도구및서비스,2021,0.030993847,289
나노,BS,유형자산,14587308774,9894879653,생명과학도구및서비스,2021,0.147178686,289
나노,BS,무형자산,122848930,383302980,생명과학도구및서비스,2021,0.001239485,289
나노,BS,투자주식,12559066082,23180112487,생명과학도구및서비스,2021,0.126714726,289
나노,BS,기타자산,1849838520,990794905,생명과학도구및서비스,2021,0.01866395,289
나노,BS,자산총계,99112916453,82094808798,생명과학도구및서비스,2021,1,289
나노,BS,금융부채,62459250621,37351766273,생명과학도구및서비스,2021,0.630182754,289
나노,BS,기타부채,1154613534,17571850,생명과학도구및서비스,2021,0.011649476,289
나노,BS,충당부채,677080021,804211998,생명과학도구및서비스,2021,0.0068314,289
나노,BS,부채총계,64290944176,38173550121,생명과학도구및서비스,2021,0.64866363,289
나노,CF,영업활동현금흐름,-2829681605,1463664167,생명과학도구및서비스,2021,-0.028550079,289
나노,CF,영업활동현금흐름,-2652226507,2052971261,생명과학도구및서비스,2021,-0.026759645,289
나노,CF,투자활동현금흐름,-12676793838,2547913541,생명과학도구및서비스,2021,-0.127902541,289
나노,CF,재무활동현금흐름,35565093624,2700618998,생명과학도구및서비스,2021,0.358834094,289
나노브릭,IS,매출액,7004484412,8651930521,화학,2021,0.212290358,290
나노브릭,IS,매출원가,-4355341596,-5235538382,화학,2021,-0.132000726,290
나노브릭,IS,판관비,-4284182979,-3349171531,화학,2021,-0.129844066,290
나노브릭,IS,영업외손익,-84422836,-42106488,화학,2021,-0.002558669,290
나노브릭,IS,금융손익,-1104837485,-116700724,화학,2021,-0.033485169,290
나노브릭,IS,법인세비용,0,0,화학,2021,0,290
나노브릭,IS,중단영업손익,0,0,화학,2021,0,290
나노브릭,IS,당기순이익,-2824300484,-91586604,화학,2021,-0.085598272,290
나노브릭,BS,현금성자산,3257398492,3729508534,화학,2021,0.09872451,290
나노브릭,BS,금융자산,16855870695,3624973278,화학,2021,0.510863986,290
나노브릭,BS,재고자산,2420187843,2245870156,화학,2021,0.073350516,290
나노브릭,BS,유형자산,9388641638,9633738496,화학,2021,0.284548866,290
나노브릭,BS,무형자산,219259198,310646325,화학,2021,0.006645259,290
나노브릭,BS,투자주식,778513485,0,화학,2021,0.023595014,290
나노브릭,BS,기타자산,74959271,2577362347,화학,2021,0.002271849,290
나노브릭,BS,자산총계,32994830622,22122099136,화학,2021,1,290
나노브릭,BS,금융부채,19443780058,6262964139,화학,2021,0.589297769,290
나노브릭,BS,기타부채,146435928,916293007,화학,2021,0.004438148,290
나노브릭,BS,충당부채,994742263,812254803,화학,2021,0.030148428,290
나노브릭,BS,부채총계,20584958249,7991511949,화학,2021,0.623884344,290
나노브릭,CF,영업활동현금흐름,-2886911734,1966015878,화학,2021,-0.08749588,290
나노브릭,CF,투자활동현금흐름,-8973649699,2420541254,화학,2021,-0.271971382,290
나노브릭,CF,재무활동현금흐름,11388250836,-1551528960,화학,2021,0.345152578,290
나노신소재,IS,매출액,61206110842,48524487750,화학,2021,0.503078375,291
나노신소재,IS,매출원가,-39563296277,-32958434240,화학,2021,-0.325187118,291
나노신소재,IS,판관비,-15228834845,-13998867401,화학,2021,-0.125172101,291
나노신소재,IS,영업외손익,664551428,-504232214,화학,2021,0.005462223,291
나노신소재,IS,금융손익,1638275794,-337727741,화학,2021,0.013465667,291
나노신소재,IS,법인세비용,-463758119,1039420261,화학,2021,-0.00381182,291
나노신소재,IS,중단영업손익,0,0,화학,2021,0,291
나노신소재,IS,당기순이익,8253048823,1764646415,화학,2021,0.067835226,291
나노신소재,BS,현금성자산,17051526677,12121353458,화학,2021,0.14015356,291
나노신소재,BS,금융자산,34211749671,25316026645,화학,2021,0.28120054,291
나노신소재,BS,재고자산,32266797236,30605809954,화학,2021,0.26521417,291
나노신소재,BS,유형자산,28631926622,29068854703,화학,2021,0.235337663,291
나노신소재,BS,무형자산,1101395686,1700858303,화학,2021,0.009052827,291
나노신소재,BS,투자주식,3853967413,3853967413,화학,2021,0.031677354,291
나노신소재,BS,기타자산,4545808706,3929415849,화학,2021,0.037363884,291
나노신소재,BS,자산총계,1.22E+11,1.07E+11,화학,2021,1,291
나노신소재,BS,금융부채,20087126336,12466034527,화학,2021,0.165104411,291
